instrumentid,Water use,Climate change,Land Use Transformation,Terrestial ecotoxicity,Trop. Ozone Formation (eco),Freshwater ecotoxicity,Terrestrial acidification,Marine ecotoxicity,Freshwater eutrophication,Marine eutrophication
C-15,1.0129444952587359,26.080522010667334,27.340793317100676,18.378631095070645,29.272862027552875,30.842644601697938,23.92444592664149,27.698817310846945,0.0,51.90147934912262
C-151A,94.7007060895009,46.45909970385532,95.99068763603759,50.49724418464348,53.0692815096908,54.15883305544648,54.50130077095257,49.25016820468467,0.0,76.3471810278014
C-15202,40.810921850360366,60.49046353981512,86.03268915182876,55.538796390636755,55.12592280589745,56.66660949340634,59.7791953182903,68.30530894937282,0.0,61.02251983871477
C-15300,74.87156480027943,80.44477271382625,68.00755283010488,82.0238094817777,78.47116543770332,68.88966073791883,86.22709684607463,73.759449632079,0.0,58.60984644805514
C-15351,45.55424883589493,87.64295033047499,31.393419126150874,45.972990616567486,82.77251047483162,31.99182421141169,72.70678703423816,25.11655110240614,0.0,51.50270317204373
C-15481,29.23451317046056,17.530077422703087,62.35375918763031,34.33618379472369,17.99132427032631,33.93535660536682,17.256369866430582,30.30844842743501,0.0,57.303265552324525
C-15790,84.05401222457705,31.422099601369347,88.39717218823382,40.66743312991528,49.10325406193435,33.33333333333333,52.03329353939259,44.44444444444445,0.0,69.14622307327254
C-15852,54.326108682739374,57.9031036937567,72.72070768105186,71.2094646330975,52.6678990615679,66.03548681296462,65.65434755879524,59.34865901732438,0.0,35.0332215654718
C-1590,80.3703740936384,23.222658473858843,73.8404288716769,51.55438268150097,17.47526430948758,43.77053373789158,42.48071598063349,31.30754777762262,0.0,1.2542506997648528
C-15M,53.709879870530294,84.17224757843533,96.96857002028324,73.34371936923381,89.61080169219808,89.1994923032931,83.24233758702547,88.02274873568963,0.0,91.75560223639458
C-16044,45.09555938773589,89.28021788185715,0.0,45.056872652084564,84.84023433116089,32.84189409853111,75.19841494592204,25.997252405173548,0.0,55.35437827317682
C-1605,92.3074328947782,83.83361844352173,56.87634474879295,98.24248641788442,89.10798814969851,98.98999893812959,92.09967388689347,98.10784076892315,0.0,78.48080854906144
C-160K,78.26886687554305,30.395727000947453,47.07323482492728,67.67479479124422,30.925244687709096,62.7877428134924,59.95549624657956,51.911870366593895,0.0,14.910740407297496
C-16188,93.76588970378019,89.10715427182079,92.52710164171147,97.00726973356632,88.13923025439937,97.67080875744311,90.48343251612482,96.62828993347505,0.0,91.683624396933
C-162,41.647568433047645,58.721414921622525,85.21580835559594,58.399031063197135,58.02016258128015,57.57221433241385,61.978346655219795,60.80242192760671,0.0,68.09554300097953
C-16580,4.091938665896102,53.78786294049905,29.841636444288795,37.407689370463025,53.978001815788026,55.808538744703654,47.143307643177074,54.45450060674419,0.0,75.22208997108348
C-16720,4.076835178055303,54.6573612744387,0.0,36.65826932687591,55.90225470331347,56.99928571564047,48.63117268172681,55.195053843955144,0.0,75.40221571971014
C-168,64.06840566277636,51.94252375011145,77.2419153500001,60.20241736212807,67.42132051499318,52.016486788165736,69.44138708112646,58.21447665513922,0.0,81.78401255312806
C-16A0,28.296326851073932,10.821814524110037,0.0,7.48744726836484,7.142022844755959,6.742652303898455,6.767622566001339,6.587873852772079,0.0,19.012732155409687
C-16DJ,74.74871829161839,90.06809250960399,83.79922018017312,61.45321212931175,83.87233133881574,71.10584589936477,77.38942089261818,67.41408599103733,0.0,75.36015571242528
C-17,46.114619314193945,69.81980607836041,89.41563470639849,57.755122077321964,69.65998888925277,73.46113811729403,64.1242010393291,74.59140758268104,0.0,85.54498934227817
C-171A,97.7868146409499,93.27785672646957,43.43454511158746,98.42431399995986,93.02516804319593,98.98058349919259,95.9975433192164,98.12454000543651,0.0,66.04252525017232
C-172A,4.347079651170506,57.482703858979555,0.0,39.0094212354875,58.41225113471546,59.67583234693341,50.8185350338304,58.00790124441663,0.0,77.25878281767807
C-17354,72.38220314617095,18.517405174534897,78.22517387004449,63.497326834671306,19.058061197251806,61.000545262950986,45.26442394099327,48.22265216205399,0.0,7.6847978986514045
C-173B,30.303755879991552,27.914127011918506,72.31524261248691,32.71744601371423,26.049579850290815,27.273943682175926,34.13479728994962,37.22389035936416,0.0,32.01107194760884
C-175C,37.269948192687465,58.125999807887176,70.68677268792995,48.90072585376456,44.39673953541933,47.7234546684662,51.51442200239952,65.40533423981961,0.0,72.8087301106237
C-1766,66.92214017058839,74.3244791267503,81.97243145698063,82.83751460065957,69.75424126482251,80.19119063524978,77.59459232294192,75.91888227287622,0.0,53.46495507712869
C-176A,35.122052631154325,84.87698837713036,52.78604235317573,72.26281112334496,84.96356493581598,88.01280199410104,78.30072554773945,88.50592487094013,0.0,93.10397322537509
C-177,34.07256162731671,60.8206519086512,71.6382353550734,40.82764070866367,69.36909340063019,66.25346861553011,61.58097333685997,64.69425059695807,0.0,64.08777560981319
C-177B,81.88940398192754,81.01917544285637,57.32253487285104,92.3548900315196,82.33369496468073,93.94870522595947,83.63696243279296,90.94265294492779,0.0,80.21681047485242
C-17871,91.42988831804342,96.41337458646187,90.7530158189084,96.9712258358091,98.24474575235014,97.8308459639689,98.30235402124367,96.89120973532071,0.0,97.96358156589997
C-179B,53.234824140668515,88.25285398252379,86.102707909625,86.65256653827329,88.1278900149681,91.19112325478406,82.94369511425879,89.80064876486524,97.23900687387561,95.18319137853959
C-17Q1,24.493690512067143,29.665110113157873,57.55395222165035,52.10145401221613,31.354482254091554,37.54340946974604,45.13664369719664,56.34510985040099,0.0,51.53966331229478
C-17SA,86.54050452138752,95.87008718382323,87.14840093155945,95.53641961854652,95.3940379472578,95.24850405115458,95.15022351471136,96.69813960208812,0.0,96.71004324624218
C-17W,17.919968266627283,0.7292871338865399,0.0,0.639348520102418,0.6008513164320861,0.7306928650944065,0.6153515494781584,0.6153515494781583,0.0,2.972089227940627
C-1801,53.97251400710705,55.71844237814913,56.3589905947274,59.316214333644346,52.94505144005015,41.21794229329647,68.90068416262795,44.35557585932188,0.0,39.45591146655966
C-18011,39.035538595602965,68.38468317116882,79.79834740074145,36.136182907773865,53.36555738313186,44.272271124824755,51.79131523239507,39.67027253177448,0.0,50.02125984564928
C-18022,40.6719851174736,71.9020739026633,82.53361040910153,39.832582233350216,57.942216557988836,48.97331097009251,55.572918394546114,45.239902816399194,0.0,54.84059666249044
C-18030,41.08847397910443,71.84019329521463,81.95837641680136,41.14952443185656,58.20078838734598,48.36607617419801,55.55555555555556,46.388859680171606,0.0,55.258970381254905
C-180B0,42.01443646907605,91.66524468506611,80.14923724569634,95.16353570301767,86.82043844873536,89.07806085882235,86.32689494783541,96.59152779353579,0.0,70.35380890403206
C-18101,89.65341763120945,56.77124570848541,67.62020220456151,61.69988460813441,58.71710300011216,64.54202265616262,58.745311431854866,55.74686510342235,0.0,39.88503150962125
C-18120,66.63585867203443,70.50606259105263,83.02267157634505,60.942551593526815,57.467494548476,53.01083616632323,56.55116174239342,58.7651477090866,0.0,53.86537843462986
C-1818,56.23727395802495,79.90846481058036,78.9512137356934,90.08899947684263,75.24214798873324,88.8888888888889,82.08857714489807,84.5536109364089,0.0,84.37649951142005
C-181A,41.21111654239271,72.4524253834398,90.8743927202391,68.70602926017743,72.28593273509567,63.691228501676775,73.9431002697457,67.22395741983084,0.0,63.15493933947739
C-18201,55.44694265509399,60.017080662273244,73.70863866757925,72.61407415148801,54.333872981998645,67.85452889664698,66.610267712052,61.26923782120565,0.0,36.73565728598947
C-1821,25.91876715249449,23.395252998524978,64.85673618235612,26.060979107515358,27.157849130776274,28.582547220764315,29.655484928794813,26.831390370996267,0.0,50.03140809193094
C-182B0,88.09079905477505,38.159850452197375,80.01381263601927,63.39492704035412,30.271933448333403,56.95358207633008,54.12533789827126,45.64283052606197,0.0,5.244703795122731
C-1834,45.025602581596516,35.611417392109175,81.19334269049646,35.75174574576037,37.31575903762698,36.90600805796068,36.62456011686272,43.214193737659215,0.0,43.86266352267597
C-1877,45.44024394332762,37.13747304369058,54.60951861650215,46.082704173964856,36.73144617807788,25.495186604112558,56.293505328839935,27.93295753937315,0.0,30.21931123572098
C-18780,32.3266182155839,57.37814695600715,69.9981335346944,34.35101247595947,43.771086509802416,32.45453783929745,41.43936115928029,32.07045551483748,0.0,44.85093391333703
C-187A,49.41347026051754,25.330160581283128,66.66666666666667,41.33621848858909,46.01387576660301,28.043226009113592,51.157019090324376,32.900058219961274,0.0,65.37244781726963
C-187C,72.62005343658804,47.351849167365536,93.28520692441138,69.38412568270533,47.284942657001174,64.9690551788144,70.53794821279557,67.63136932898232,0.0,93.79353621626298
C-18820,92.54377683503358,50.40557577662852,85.14131804480311,71.8672193497476,41.12621822240102,66.93883129356007,62.75196815226272,57.089167976885115,0.0,10.644221335323124
C-1888,96.81966806014877,80.18229431569245,80.99224156366748,85.8615906382256,79.85174260350759,76.77339631530876,83.932519433044,83.44519517222369,0.0,84.17122049295457
C-1894,98.64494646479318,81.61812159796729,72.21419052143649,82.81014393575757,84.10218686974147,78.49900976197827,83.03287379336929,80.26344803525616,0.0,86.88268356749472
C-1898,87.44862873960622,98.16498045021719,88.34014694295404,97.32084281289383,95.7442099478209,96.04050646348612,97.12816233712357,98.12485643794196,0.0,65.3003953771411
C-1919,33.02834051549872,98.21479184208877,60.16828504909009,99.00694779613232,98.98993456640123,98.9899935628551,98.88508598723483,98.9900577459034,0.0,97.11100500200857
C-19251,59.8984342819298,68.40966625769337,79.73598979689098,47.035924644925906,58.150032242318076,56.128636738526026,54.079510717066306,51.5574180304464,0.0,58.420655181387446
C-19281,40.24248417839548,10.746974711490537,84.17035911197526,27.803574097970525,22.113525518987824,13.378656330133213,20.37216410493934,43.01615957621463,0.0,34.57945466021209
C-19282,30.557363302046948,54.302466985518436,66.90039975441148,33.68801056219324,41.164419079971516,27.78844261204959,38.752725362331994,29.97688790168183,0.0,42.09408904637676
C-19291,96.18284234870352,83.86201802808854,94.1152988405195,78.59942008501767,78.369566623202,80.70002795191141,85.69739394666284,76.89572789492316,0.0,97.54046575784298
C-1951,18.95813378523573,46.05439632188245,49.60421015105744,65.89121101337511,46.177850811118454,48.131716672296896,59.5997579709009,71.36331136395009,0.0,56.229710922304776
C-195B,1.4350727144695827,28.905099468744726,29.249555274346932,21.63581852950344,30.51287942372438,32.91811883248515,25.38840548490675,30.73047003467504,0.0,55.374829465945176
C-196B,43.21378312246144,85.95127372664659,94.29039820825653,84.14730291989729,93.11698071006434,89.32219769278305,88.92906492674132,88.83429260397526,0.0,87.42476033883929
C-1972,30.527837346421354,26.128283154204006,73.3712612743264,21.706384434166928,23.091982847753094,32.87810070412933,20.690588594946966,33.31155195273994,0.0,60.92292274662442
C-197A,42.114392604261724,74.36994090262326,91.68557173425565,70.77142871570884,74.0137127139396,66.01697873937744,75.64540917324317,69.94882963940805,0.0,65.64507870557003
C-19880,4.202358985520967,55.81361198274912,27.331406250873762,38.02497528052908,57.05882796480004,58.21452864853056,49.366716424208704,56.54292212241528,0.0,76.380763842005
C-1992,30.319585230430445,28.397913277523223,73.09210549973734,21.9780370861359,25.089821535107586,35.3571497305909,22.20066447848469,34.72269006380591,0.0,62.53955885318172
C-199A,3.6530962641627673,51.20802995717628,27.929863573596535,34.87257441767544,52.729085965446345,54.262338939915786,45.568167618472636,51.612505015768996,0.0,73.43284356288207
C-19A,86.86657912822388,81.1037517448153,96.96973802789354,94.77419674247304,87.03608933212473,94.25917920317144,87.68378552852154,94.6667908623255,0.0,97.01679722249732
C-1BF,15.824422185266467,63.12899709917538,0.0,42.126169161623956,53.791404601750116,50.10210383546861,48.8258492438843,44.93764898817306,0.0,74.45008583950549
C-1C9,65.20981094878184,33.23589520707372,32.328490693184015,54.70031582223931,56.913449090345566,39.2175637516799,36.387471340718335,40.133725560297044,0.0,31.722364048982087
C-1FIN,1.1879678403295055,28.2635370478807,27.378888619216124,19.621537562489614,31.484956499161605,32.903912898817,25.811431035357696,29.694953040200723,0.0,53.661285909154714
C-1FW0,24.955947449190894,8.653366730986283,58.1139539579579,25.15558032406987,10.110450028899354,22.34917820950386,9.527918624048048,20.020680980253978,0.0,45.430045191944856
C-1GIA,15.912200246694436,28.06960392334582,45.16902305877954,19.181211990424632,18.624534204206423,10.227785572693412,17.291058289693247,12.539428621202214,0.0,21.683859199454737
C-1JP,26.061071376620326,64.35914500105014,31.032722268547065,41.77006386050972,55.248700792246154,50.2419012103944,49.964514996445416,47.200761595646036,0.0,72.35112803358142
C-1KN,6.048654387695045,0.7769204429468084,33.573250673360725,0.8114830688439622,0.6811206490752707,0.5147120138539278,0.6353154739071304,0.5486673251371265,0.0,0.7923390699629412
C-1KT,35.377364754519164,11.484833765995095,0.0,18.18990640971239,12.966632297345788,12.957034082269,11.17906643115688,11.165377195895852,0.0,14.4862244981596
C-1LNB,54.400585672933765,15.565959858186066,39.508374344657554,72.08261997822771,24.266117518607615,57.63266300482839,23.291560241054448,57.07825878723472,0.0,5.959738203239818
C-1MA2,46.655367760654755,9.069103129244004,0.0,44.14737055744686,11.781696825969833,22.370639946053025,12.106845473718323,17.77321511335379,0.0,6.962144895554601
C-1NR,68.32785930650373,87.03270638354756,70.53997797304532,51.480665312997864,85.8522460241788,84.44980286952358,79.20349562994473,81.66875346407532,0.0,88.98155204980183
C-1OD,14.709029555536764,54.844837083646745,0.0,34.73336300706178,47.44320410794721,42.850613196089306,42.74203956486568,37.55322489678704,0.0,65.65854817596055
C-1PM,38.83635282711717,62.31651431243902,71.50765590972594,38.88848570495848,49.52820628463782,34.42730376536522,46.378000869782845,40.524696554979464,0.0,46.9294660631521
C-1PT1,27.746635766604417,20.843376079122784,70.07513848885367,17.300868634429158,18.684282231101896,28.07381742005522,17.169835911536737,27.801104817002965,0.0,56.5007624135562
C-1RH,25.229475102589166,23.373555401669325,58.45198344515916,17.76824378696669,17.838010519318775,8.875139878240597,15.689612925480887,15.778923098402947,0.0,13.711023404155698
C-1TU,22.222222222222225,13.2946219487484,49.15530491046006,9.563510553875012,9.593519242141065,4.887033970027196,8.699501281696294,7.73640302068231,0.0,8.296604291678564
C-1W3,26.99828716956184,23.33336676553097,52.876194888333735,15.688479974854072,16.510294988290973,7.692084945826625,15.69004824388541,12.578590193039494,0.0,15.04351661103274
C-1WE0,17.30710113530791,17.93930238732733,62.09285527561575,18.418524168522467,15.484683595643425,9.017775608700685,11.741899851836605,17.491710289332502,0.0,7.3648702978607785
C-1WF,80.53683542807225,69.86894370210632,83.06126200693039,67.50231080788538,69.58543048776784,74.35574347844994,62.080389073661756,70.2469238677885,0.0,71.55197896417303
C-1YQ,53.44489380073588,17.1610330237204,35.685953365569304,49.759350113457664,17.579104277139944,28.19269983691996,16.715745906173066,25.227471443930373,0.0,7.723233452440359
C-1ZB,51.26595135693495,15.977812122105695,0.0,50.92372360012046,18.554081956924957,31.3192643912447,18.741021674068143,25.480894011091486,0.0,12.347161855931162
C-1ZO,7.844409506276459,51.7325743200184,40.57818244751819,36.91875614032155,47.37675733520349,51.34021234625619,42.077018833735224,50.489757413521666,0.0,72.97922297887385
C-2,94.39886452279906,99.00997818346771,98.09594139182671,98.9937137164784,99.00995336953335,99.00970604636031,99.0099151297972,99.00954036807997,0.0,99.00994074221877
